We had a wonderful trip at New Orleans as we are invited by Tulane University School of Medicine. Me and my spouse were extremely busy with academic commitments. The hotel is very good and near to Tulane School of Medicine. Breakfast is good and service is very high quality. The room is descent, medium size with all the amenities. Bathroom is simply superb. Room service is also praiseworthy. Only draw back is its House Keeping team. One should not keep any valuables or important materials outside as during house keeping things may be missing. One should lock all the valuables in his or her suitcase before leaving the room and kept for house keeping. This issue was serious by nature and we have reported several times on this issue. Otherwise it is a lovely hotel with very friendly front office staffers.Thank you for sharing the details of your stay. We are glad you enjoyed your stay and we appreciate the comments. We do provide a safe in the room for valuabls, in this case I'm aware of the medications that were inadvertently thrown away, I'm glad we were able to retrieve them for you. We look forward to seeing you again soon.Thank youWayneGeneral Manager	4.0
Hotel ist ca. 10-12 min zu Fuss von der U-Bahn nach Washington D.C. entfernt. Es gibt in Silver Spring verschiedene Restaurants und Shopping Moeglichkeiten. Klassisches Business Hotel, dass eine gute Alternative zu den Stadthotels direkt in Washington D.C. darstellt. Preis-Leistungs-Verhaeltnis passt.	4.0
Great location and a very friendly, helpful staff. Immaculate room and hotel with all the amenities one could ask for. The morning breakfast changed its entree every morning and the coffee was delicious and available all day. The housekeeping staff is very thorough and the room was beautiful. I would highly recommend this Hampton Inn to anyone looking for location and an extremely clean and well appointed place to stay at a very affordable price. This will be our go to hotel whenever we visit family in Maryland.	5.0
The staff is outstanding, and they helped us with directions and where to go for awesome food, etc. Rooms are large and clean. Pool is very nice, and it's located just close enough to the French Quarter to have fun but also sleep in a nice, quiet hotel when you've had enough fun! Loved this place!!	5.0
Staff was very friendly, but fan in the bathroom didn't work and the beds were very firm. Perkin's breakfast vouchers were a nice added bonus!	4.0
The housekeepers were so loud that when taking a nap with my do not disturb sign out, they were yelling outside often door so loudly that I heard them over the hum of the heater and tv on low that I had on to ironically drown out noise. When I called to complain that the housekeepers were yelling Down the hall at each other, the staff just laughed and said sorry. Also- upon check out- there were there cop cars at the hotel and one cop at the front desk discussing an incident. Didn't make me feel safe.	3.0
It was wondering, I had a great time, food was great	5.0
Hotel is very clean, great staff, great service. Restaurant has good food. Outside fire-pit is fun. Lots of amenities. Free wifi and Good location, near a lot of restaurants, antique shops and things to do.	5.0
Bad: As others have commented the Valet Parking at 35 per day is steep however it is known before you sign up to it, there is a parking lot close by that only charges 15 per day although not sure what they would charge if you wanted to leave overnight. Good: Very good location on Ocean Drive but away from the noise of the main area. Breakfast was ideal, plenty of choice and had the added bonus available until noon Rooms were clean and tidy and we did not find them small and we had two large suitcases in each as well as other hand luggage. Staff always acknowledged you	4.0
An excellent team to assist you. Opt for the valet parking. Nice rooms restaurant on site, front desk service available for your needs. Closest hotel to aquarium. Walking distance to Phillips arena. Well priced value for sure.	5.0
The room was nice and clean. The staff was polite and helpful. There were always refreshments in the lobby. The lemonade was good as were the cookies. The staff offered us bottled water after check in and they were all friendly.It makes our day to hear that we excelled your expectations of cleanliness during your stay! Thank you so much for your five star review, and we look forward to welcoming you back on your next visit.	5.0
3 day stay, more like a suite as it had couch, table, desk, mini fridge and microwave. Clean and friendly staff. Outside access with a real Key. Pleasant surprise. Recommended place for relaxation. Enjoy are retro type weekend.	4.0
With this hotel- what you see is what you get: a nice, business friendly hotel. I would stay here again as we had a very pleasant stay. Pros: - good location close to businesses, highway, restaurants, etc - fun pool - Nice, updated, clean, quiet rooms - Ample free, off street parking, plus valet if you want it. Cons: -... More	4.0
Bad: Happy hour prices to expensive. Good: Locatation	5.0
This was my first visit to NOLA and chose the Omni on a friends recommendation - was very pleased. Location is excellent, good service and friendly employees. Rooms are small (we upgraded to a deluxe room/queen (still small) but clean, comfy and great water pressure in the shower :). Bar lounge nice (singer Yadonna was very enjoyable). Good Rooftop... More	5.0
We were heading out early the next morning, so we did a quick overnight here. Hotel was clean and comfortable. Price was reasonable. Housekeeping responded quickly. The restaurant is mostly a grab-n-go type establishment, but the food was good.	4.0
We loved this hotel! The staff was super friendly and accommodating. The food in the restaurant was delicious, and our grandchildren were given special attention and treats. Rooms were lovely and very comfortable.	5.0
Very nice resort like experience. Great amenities. Well kept property and staff is very friendly. Plenty of areas to relax and enjoy the view of the ocean. Highly recommended. Lots of heaters and fireplaces if it gets too cold. Pool and spa areas are spacious and very well maintained. There was a very good mix of couples and families with... More	5.0
We stayed 2 nights while visiting Matha's vineyard. Very nice hotel. We stayed on the third floor. Very quiet. Beds were nice. Room was very clean. Room had fridge and microwave. Tv had a lot of channels to choose from. The hotel is located in an area that basically has everything. Front desk was curious and friendly. I can only... More	4.0
We stayed at the Honua Kai in 2012 and although it has increased in price significantly it is still an amazing place. Went through VBRO and rented which was cheaper than on the hotel site. Really not a bad room the sun rises over the mountains and sets right out front. It has everything you need beautiful pools, well cleaned,... More	5.0
I was skeptical about this motel, but the price could not be beat so my fianc and I gave it a try on a road trip through the UP. We were pleasantly surprised by tbe cleanliness of this motel! We checked in around midnight and the staff was very friendly and helpful with directing us where we could get something... More	5.0
Even if it was just for a night passing through, everyone was amazing. The room was clean, we were not bothered at all, the staff was very helpful when needed, everything was quiet when it shouldve been. Amazing. Will definitely come back.	5.0
Very clean, very modern Shower curtain should have been changed, it was vile, but within 10 minutes, it was changed and the staff were apologetic. Our room had a view of the freeway which we liked. The man checking me in was LOUD! like everyone in the lobby knew what room I was in, my name and my address because he was just loud, but I only spoke to him the one time so that was good. Complimentary drink coupons at check-in for happy hour at the bar were a nice touch. Very comfy bed an super squishy pillows. Very happy with the visit.	5.0
My husband and I celebrated our 1st anniversary and stayed at The Inn at Europa. Up on a hill overlooking the vineyards took us to another place far away. It was beautiful. Chef Dean and his wife Nicole were very gracious and welcoming. Our room was very clean and comfortable and the staff was very professional. Chef Dean served us... More	5.0
I paid over 190. The pictures looked nice but they were deceptive. The outside looks like a Motel 6. The rooms were nice on the inside with modern decor but the staff was extremely rude. I travel a lot, domestically and internationally. This was a very unique experience in the way I was treated upon arrival. I would not recommend this hotel. I should have either stayed at a bargain hotel or went for it and spent the 400 to stay at a nice place downtown.Melissa R - Please let me start by apologizing to you for your disappointing stay. Our practice is to make sure all our guests feel warm welcome. I would very much like to speak with you, so that I may get more details regarding your experience. I can be reached directly at 707-257-1930. ext 150. Thank you, Genafer Vattuone	2.0
Service was excellent	5.0
I was only staying one night stay, but have been here for work before, and this place is consistent, good every time. Only thing that could have been better was the heating / air conditioning was a bit loud.... I travel with Ear plugs.	5.0
Hotel was everything we needed. Feel kinda bad for the two women who were running the breakfast room - they were a bit overburdened at times. But they marched on with smiles and a good attitude - but especially with some items being made to order - they could use one more hand!	4.0
Bad: The actual pricing of the hotel was different from when i booked it . Good: The starbucks and how there was a gym and pool .	4.0
Staff was friendly, service was very good, hotel very convenient to restaurant and other stores, great freeway access, suite was very spacious, only issue their equipment in breakfast was not working at times.	5.0
Good: ...Fantastic stay ! Staff was very helpful, I felt very safe there.... Thank You :)	4.0
Business trip, stay was pleasant and convenient	4.0
Clean inside and out. Comfortable, room very clean--no complaints. Typical Holiday Inn Express, Nice desk staff, usual free breakfast. One consistent thing across the chain--the coffee is sub par (but I don't blame the hotels for this, I blame corporate). Good location, plenty of dining options close by.	4.0
The hotel is clean and pretty much up-to-date. Staff is very friendly and helpful. The annoying thing sometimes can be that the heating or a/c can be really noisy. The trick is to heat/cool up your room enough during the day time so that you can shut it completely down during the night.	4.0
Bad: Nothing 1. Good: Very, Very, relaxing!!! All the ammenities were in walking distance of the the hotel.	5.0
Absolutely disgusting!!! I rather stay in my car!!! Everything about this place is gross.. including the rude staff. This is not the Tropicana and should not be promoted as if it was apart of it. I will NEVER stay here again!!! Broken mirrors, dirty towels, smelly smoky room, old food in the refrigerator from a prior guest, toilet paper was on the floor, shower was moldy, creepy old elevator that sounded like it was going to break down... JUST PLAIN GROSS	1.0
Great staff and very friendly. Room was very clean, comfortable beds, and very good continental breakfasts delivered to our rooms. We will recommend and would definitely return on a future trip. Amenities in the room were very nice.	5.0
The staff was very friendly, the room was clean and a decent size for VA Beach. It was off-season, but everything was still fine. I think they are renovating the other side of the building, but our side was business as usual. The heated pool was a bonus!	5.0
Stayed there for just one overnight. The room I got smelled like a smoker room, even though apparently it was supposed to be a non-smoking room. This property has a long way to go be modernized. The rooms are antiquated and need a serious freshening. The safe in my room was missing the lock entirely. The shower/water closet room was... More	3.0
Bad: Only 2 elevators, coffee. Good: Breakfast included as well as one drink (5-8 pm), new and well kept, great location	4.0
Bad: I didn't care about some of the staff attitude they could have been a little more friendlier towards the guest at the hotel,and I think it was a little to pricey for the stay. Good: I liked how clean the hotel was and the comfort of the room. The breakfast was good as well.	4.0
Rooms were fine, breakfast was fair and reservation were a disaster. Poorly trained reservationist, said room would cost one thing and said he'd call me back after specking with management for rate. He didn't. I called back the next day he quoted me higher rate...said rate had been approved. After fighting for it, an adjustment was made.	2.0
We booked this room through Hotwire for 1 night. We paid 162. Within 5 minutes of sitting on one of the beds, our son felt a bed bug crawling on his leg. We immediately pulled back the covers and the mattress pad and discovered 2 more bed bugs. Who knows how many others were lurking elsewhere! So, we called the... More	1.0
Great little motel that makes a real effort both is the motel and in the welcome. the staff are very friendly and have a lot of knowledge of the local area. They also displayed a lot of tact when someone asked them where the staircase was..... Rooms are clean, beds are really comfy and the landscaping is excellent. The views... More	4.0
Found ourselves in a bind after another hotel refused to honor our gift card. Employee that answered the phone and later checked us in was extremely helpful and welcoming and processed the Choice Hotels gift card without an issue. Room was very modern yet comfortable. Furnishings were quite pretty. No noise at all from the hall or other rooms. Breakfast... More	5.0
This is an excellent hotel. Not perfect - not amazing, but certainly excellent. I usually frequent Westin Hotels and this one is like a Westin, but nicer. It's certainly worthy of its 4 star rating. The location is good depending on your plans. If you want to do the tourist activities, you're far from the hilly streets, trolley line, wharf,... More	5.0
I waited way too long at the front desk to check-in and out	4.0
Bad: room was not ready til 530 kept being told to come back in 15 to 20 minutes more or less wasted the afternoon then when we got in the toilet backed up and it took 3 or 4 calls to the front desk to get it fixed another be there in 15 to 20 minutes about 3 hours. Good: location and patio area were great	4.0
Way too loud,lousy wifi, poor room design if youre planning to sneak in a little beach on a business trip. Probably great place for a young adult or couple beach trip	3.0
Room was amazing but the breakfast was lacking in selection. The breakfast was free and the quality of what was there was very good. I would stay at this location again if work brought me back trough this area	4.0
When I checked I liked that the room was clean however the bathrooms are very small and its hard to close the door you have to stand between the toilet and tub to close the door and it had no vent except for a small window they do not have air coditioning and while in the pool there is no... More	2.0
Pros: - Fair Price - Free Wifi (Strong enough to make a voice call on) - Breakfast, Sandwiches, and Beer downstairs - Proximity to Snowshoe - Satellite TV - Comfortable Bed - Nice View Cons: - Could be a bit cleaner (mainly dusting), but no big complaints Came up for a ski weekend. Was able to make a relatively last... More	4.0
Hyatt Place Hotels are always a wonderful option when we are traveling as a family. This particular hotel had a wonderful, helpful staff. The reasons for the 3 star review: The hotel could use some updating and there was an issue with their cleaning. The chairs in the dining area were stained and filthy looking. We dined there for dinner... More	3.0
We finished business outside Philly early and took a chance on a room at Home2. Friendly front desk had 3 of us checked in within minutes. Large, clean, well-appointed suite with comfy bed and enormous bathroom awaited us. Perfect location to walk to eat, shop, catch a train for other points within Philly or direct to airport. My flight was delayed and they provided me with a late check-out no problem. Plan to return with my family! Definite yes for anyone staying in Center City.	5.0
Good: Bed was very comfortable, room was big enough, staff was welcoming.	5.0
Bad: The parking garage was farther than we thought, was inconvenient but realize its a city and parking is always difficult. I would of liked valet service and would of paid more happily for it. Good: Yes it's small put clearly stated and really set up well. Was very fresh and updated not to mention clean. Would defiantly stay here again on our next visit. The staff in the evening was very efficient and helpful.	5.0
Bad: Bathroom was small, noisy outside. Good: Location, beds, price	4.0
Rm 314 was great! I chose this room because of the oversized clawfoot tub. It would be great for a longer stay since it's basically a one bedroom appartment with a full kitchen, 4 seat dining table and separate living room. There is no view from this room but who cares! I had a romantic weekend planned and time out... More	5.0
Located very close to SLO Performing Arts Center which was very convenient. Room was clean and appointments were ok. Check in was a bit strange, no towels pool / Jacuzzi area, lots of traffic noise from HWY 101. The price seemed high for the accommodations, and we were given a room adjacent to the elevator, which made for more... More	3.0
Hotel and staff were exceptional. Check in and check out were a breeze. The bedding was comfortable after a long day of travel. The breakfast was hot and delicious and included choice of eggs, bacon, oatmeal, waffle, choice of pastries and beverages. The room and bathroom were tidy. I will definitely return.	5.0
Bad: The cost is on the higher end. I expected more for breakfast. Good: Great location, very friendly staff, nicely decorated rooms.Wifi good, enjoyable evening buffet	4.0
We stayed here for 3 nights in September. We arrived early and in a bit of a rush to get ready for a wedding. The hotel staff was very helpful in getting our room ready early for us. It's always nice when a hotel goes a little extra to help out, great customer service! We stayed in a standard king size room, which was spacious with a couch/sitting area.The room was quiet, we never really heard any noise from outside or from neighbors. There isn't a breakfast option, but there is a Denny's attached to the hotel and they give you 6 off per person coupons to use each day.We went to wineries in St. Helena and Oakville, the travel times varied between 20-30 mins. We ate dinner in Napa and it was just a few minutes drive to plenty of places. Overall, based on the location, price and customer service, I would recommend this hotel.Jdiddy78 - Thank you for such a kind review. We strive on incredible customer service and do everything we can to make sure you are satisfied with your stay. I'm glad we could get you into your room early to get ready for the wedding you were attending and we hope next time you're in our area you will come and stay with us again. Cheers, Genafer, Director of Sales	4.0
I picked this place because the parking was free, big mistake. I do not have anything against this nice place but I believe that i won't stay there again. The rooms are clean, the parking is big, there are many different stores and places where to buy anything around, but is also located in a violent area. It was a great stay that I won't repeat.	4.0
The overall hotel it self was was not bad. Room was average from what we've heard about small rooms in Hawaii. We had a private balcony which was nice. There included breakfast could be better. The staff was our favorite part about the staff they were all VERY friendly and helpful. Always asking how our day was going and what... More	4.0
Again was there for work. The rooms are ultra sleek and modern, electronic shades and curtains, full A/V system. What is great is the large bathroom with both a tub and shower and dual sinks. The WiFi in the room worked well. The mobile checkin was screwed up and it was a 50/50 for the people in line when I... More	5.0
After a long drive we arrived to a great welcome friendly staff and free coffee!! Quick check in and very spacious rooms equipped with all necessities. Breakfast was lush could eat as much as you want and my partner ate about 4 helpings of different things!! We walked down to the beach the steps were quite a lot but we... More	4.0
This hotel staff goes out of their way to make you comfortable and satisfied with your stay there. We've come here many times and will continue to because they make us feel welcome. We could have stayed nearby at other hotels but we prefer how this hotel is r4un by the management.	5.0
Nice New Hampton Hotel. Rooms were very clean, Comfy Beds. Close to walking paths and down town Napa. Staff was friendly ! Great place to stay. Walking paths along the Napa River make it nice way to start the day.Dear Paul O,Thank you for taking the time to review the Hampton Inn Suites Napa. We're glad to hear that you enjoyed our comfy beds and that you we're able to take advantage of our walking path that runs along the river just behind the hotel. We look forward to serving you again in the near future. Thank you, Serina Najar.	4.0
I had requested a sofa bed in room when i made my reservation and was told it would be available, but was told it was unavailable when I checked in. Also not told that room keys also operated elevators.	3.0
We stayed for one night on July 17th. We have stayed at the Dillon Motel a couple of other times as well. The rooms are always clean and the gentleman who owns the place is outstanding. Nice big pool and the morning cowboy coffee is great. Remember if you are wanting a chain hotel this is not it but this... More	4.0
Everyone including Ismael at this hotel went above and beyond to make our experience great. The hotel is a bit pricy but the location, service and comfort of the room made it worthwhile. Proximity to Santa Monica Pier, the Promenade shopping area, restaurants- All great too...	5.0
Probably the worst ever. Incredibly distasteful. No hot water. Inoperable phone in room. Overcharged for parking. Deceptive pricing. No bathroom in room. Discourteous staff. The list goes on and on. The hotel itself isn't so bad, and it's in a very good location. It could be a nice place, and looks like a quaint old hotel. Don't understand the way... More	1.0
We had high hopes for the Aria - during our Christmas mini-getaway we chose it over several competing hotels due to its promise of a newer hotel with great service and amenities. We arrived at around 11:30 pm and were surprised to find a long winding line at the check in area. The line moved at an excruciatingly slow pace... More	1.0
I enjoyed my stay here. Check in was easy and greeted by friendly desk staff. The room was very clean with modern upgrades. The hotel was busy but did not hear anything from the room. I slept well as it was quiet and the beds were very comfortable. The room was bigger than expected. The location was excellent and easy... More	5.0
Very nice play to stay, clean room, nice pool area, friendly staff, nice location. Everything about this hotel met my expectations, including the price. After a nightmare stay at a motel in New Richmond, Wisconsin, I would definitely stay at this hotel again.	4.0
Overall, the rooms are pretty nice, but my experience this time was not. First, I requested wake-up calls at 6:30 and 6:40 AM. I didn't get either. My phone did ring at 6:45, but I had already shot out of bed at 6:43 when I saw the clock. When I told the front desk how upset I was, I didn't... More	2.0
Although the employees were very nice and friendly, and the hotel was clean, I cannot give it more stars because the rooms were tiny and the beds were the most uncomfortable I have ever slept on. Blankets were also thin. Continental breakfast was adequate.	3.0
This is an older property which reminded me of the ski lodges that you see in movies. The views were wonderful filled with fall leaves. The lobby had a fireplace and comfortable, cushy furniture. Wine and cheese was available in the lobby in the late afternoon. The rooms were spacious, and had all the amenities. Though not new, they were... More	5.0
Definitely went above and beyond for our occasion. Even sent up a special dessert. We have many fond memories of staying when it was the Hyatt and was not disappointed. Great job. Especially at check in..our clerk was amazing. He made all details of our stay comfortable. Thanks.	5.0
Pleasant room with small bathroom and closet. Clean (air freshener a little strong at first) with comfortable beds. A/C worked fine. Fridge Microwave were useful. Staff friendly and helpful. All in all very good value stopover with easy access to the freeway.	4.0
Mia met us with a generous smile at the front desk as we checked-in to this spacious, clean and wonderfully staffed facility. Drury Inns, a new and fully delightful discovery for this writer. Hallways are well illuminated and the entire building is scrupulously maintained. Economically priced well-appointed, well-lit, surgically clean rooms in excellent condition. Bargain price includes a kick-back evening... More	5.0
We stayed three nights at the Springhill Suites Nov 19-22. I was greeted by very courteous staff at check in, a kind gentleman started the lobby fire for us and the facility was clean and most comfortable. The most impressive person there was DeCalvin Wilson. He served each morning at the delicious and varied deluxe continental breakfast and even came and cleared away our dishes in the expansive dining area. This young man went out of his way to care for the customers - I felt I was at the Ritz Carlton (or at least what it would be like if I could afford it). Give DeCalvin a raise and promotion. No he did not solicit such praise - I was just impressed and wrote his name down. I thoroughly enjoyed my stay here.	5.0
Overall this is a nice hotel. However I did encounter a group of rowdy cheerleaders who were Loud. I had to complain each night about the noise but it was handled. Rooms were clean and Comfortable. I would stay here again. Sometimes you just have to complain if your stay is Unpleasant. I was compensated for my inconvenience.	5.0
We have stayed at this motel several times traveling down to Florida and returning north. We were pleased to see the mgmt. is finally putting some effort in the upgrading the rooms. Rooms are small and using my computer was not easy. No convenient electric outlet. WiFi was slow. It was also cramped in the room trying to use the... More	3.0
Very nice	5.0
Three of us stayed here on Saturday and Sunday while in town for the NASCAR race and we could not have stayed at a nicer place, literally and figuratively. The room was spacious and very clean, and the staff could not have been more accommodating. Special shout out to our new friend Larry behind the desk AND the bar........ The... More	4.0
Everything was very good, but pool looked bigger in the pictures and controlling the room temperature to be comfortable.	5.0
Spent 3 nights. Very large rooms and full kitchen that is separate from the bedroom which is important, since you do not hear the refrigerator. On Wednesday, Oct. 21 they had all you can eat complimentary pizza.	5.0
Beware when you book online! They show you pictures of main building and facilities. I booked the room fully aware that it is not a oceanfront room and booked a 'west side' and 'room with a view'. It never mentioned anywhere in the description that west side means across the street in a inn like property, completely separate from main building. Room was not good either, with a tiny bath, more like 2 star. And as for 'room with a view', I got a 'nice' view of steps and parking garage 5 feet away from door. Talking to hotel staff was not helpful either as they offered to 'upgrade' me to oceanfront room for an additional 50/ night. The hotel should not be allowed to advertise those rooms as 3 star and put clearly in description what the west side means. Never again!	2.0
The Pier 5 Hotel is at a great Baltimore location at the Inner Harbor. It is one of the smaller hotels but size isn't important. The convenience to the harbor and restaurants is terrific.	5.0
Bad: Listed Parking but thought is was included... you should point that out. Good: Clean, modern, staff was outstanding	5.0
Bad: The bathroom could have used a better cleaning before check in. There was hair left in there from someone else. Good: The nicest friendliest staff ever! So accommodating to our needs.	4.0
The lodging options in this small town are limited but frankly, this hotel works very well. It's clean, well located and has a very friendly staff. The bed was comfortable and had great pillows. What more do you need	5.0
spacious, clean room, relatively close to boardwalk, a 7eleven across the street... not prime location (you feel that Atlantic city is not in its best days), but good value (even with the charges for parking) as it is walking distance to boardwalk/beach and the room is nice	5.0
Great	5.0
no hubo agua caliente ninguna de las 3 noches que nos hospedamos. Nos quejamos reiteradamente con el gerente y no brindo ninguna solucion.	2.0
The hot breakfast is a good idea but horrible. Plenty of towels, but need to invest in some fabric softener. The sheets were not fresh	3.0
Staff very helpful at check inn. Excellent recommendation for eating places. Will stay again.	4.0
The price was right and the room was more than expected. The staff are very friendly and aimed to please. The room was cleaner than in some more expensive hotels. Highly recommend staying here when in town. The breakfast selection was decent and was included so it was a bonus at the room rate. Great experience.	4.0
I was a little worried after reading some of the reviews talking about rooms that were dirty or need to be updated, but we found our room to be clean and without any problems. It even has a Keurig which is very nice. The location is perfect if you are going to the aquarium, Centennial Park, CNN, etc. There are... More	4.0
The room was very comfortable and clean. The biggest complaint would be that the shower water barely got above luke warm and the walls were terribly thin. There is no DVD player in the room and the breakfast offerings are minimall. Oh, and beware. Parking is expensive. Great location though.	3.0
We close on our house downtown, and needed a place to stay after the move. I really didn't have that much time at the hotel,because I was in late, and out early. My wife had more time, and really enjoyed it. I wish they served coffee before 6:30	5.0
This is our first time at the Bowling Green Drury Inn. We stayed at one previously and really like the service, rooms, kickback dinner and breakfast buffet that Drury offers. After a long day traveling, it is nice to kickback and not have to look for a place to eat. Salad, soup, options to make a simple dinner, plus nacho... More	5.0
I love The Grand Del Mar in Del Mar California. This might have been my 6th time there. It is the only hotel in the area that i will stay at. It is truly a 5 star property. The staff is professional and very attentive. The rooms are very spacious, with marble bathrooms and separate shower and soaking tub. The... More	5.0
I love Birch bay getaway I used to go every cpl weeks for awhile. Went back for the first time in over a yr was just like I remembered it. This past weekend we even brought our 1 yr old and he was able to crawl all over without worries of him getting into anything.The cabins are cozy and comfortable... More	5.0
My boyfriend and I stayed here a weekend in July for our anniversary. Wanted to visit Baltimore but not pay the prices for the Inner Harbor hotels. This hotel was perfect. It was extremely affordable for a 2 night weekend stay and surpassed our expectations. It was only a 15 minute drive to Inner Harbor. The staff was very friendly and the room was great. Room was spacious, updated and SO clean. Felt like a mini apartment. Also one of the few hotels we found that had an outside pool. I would definitely recommend this hotel!	4.0
Have stayed here twice before. Friendly and helpful staff. Providing convenient shuttle to Metro. Good stay.	4.0
The bath tub was rusty..literally, mildew along the edge, and small. The bed was very hard and uncomfortable. The Free 14.95 breakfast was terrible, couldn't drink the coffee it was so bitter and nothing hot was offered. The room ended up being 100 more than advertised after all the taxes and what was supposed to be free breakfast... Location	3.0
We made a reservation for a King room. Upon checkin, we were given a key to a 9th floor room. To our surprise, when we opened the door, it was a room with two beds. Back to the lobby we went to inform the staff and be moved to another room. The next room we were given was on the 5th floor. Upon entering, the tv was on, one of the TWO (again) beds was unmade. Carried all of our luggage back down to the front desk AGAIN to be moved. We were then upgraded to a suite in the seventh floor which satisfied me and made me much less angry. The room was very clean and a great size. When we went to the simon area at night to eat, we stood at the deal for ten minutes while the staff only looked at us. I finally walked over to someone and asked about eating and they informed me they were closing in 3 minutes. Would have been nice if one of the waitresses came over to inform us they were closing instead of just looking at us stand there waiting to be seated.	3.0
Bad: fitted sheets on the bed kept coming off Kept having to fix the bed. Good: breakfast variety was perfect	4.0
Bad: Nothing. Good: Location on Fremont	4.0
The room was nice, locations was great, very comfortable. Only thing was there were small roaches in restroom and tub.	4.0
I was connecting at DFW, but weather cancelled my connection and I got stuck. Everything near the airport was booked, so I booked the Hyatt Place. Staff was amazing, friendly and professional. The rooms, although comfortable, looked a little low-end, but I was there only to sleep a few hours. Really can't complain. And it was quiet, and the water... More	3.0
This is an older property with very limited parking. Since the town of Solvang is easily accessible by walking, most lodging is convenient. The rooms were clean and decor is basic. The refrigerator didn't keep things cold (even at max), but there is an ice machine. The air conditioner was an older model and very loud, but did cool the... More	3.0
We stayed here for our honeymoon five years ago. We enjoyed our stay so we just stayed again this past week. We were able to get the same room thank you Paula with upgrades and new amenities . Rooms are very clean, quaint, cozy and staff is very friendly and helpful. I highly recommend this hotel. We have already... More	5.0
The hotel had excellent lighting both inside and outside. I felt very safe entering the hotel at night. The hotel was well decorated, the room was very clean and the staff was courteous and helpful. I would highly recommend this facility.	5.0
I have nothing but praise, particularly for the night check-in clerk. I believe Alina was her name. She took great care of me, even through a confusing situation of MY own making. She was efficient, kind, professional and personable. The room was very basic--not posh by any means--but it was clean and had everything I needed including a great bed.... More	5.0
We were looking for a hotel that was convenient to the Va Beach ampitheater. This fit beautifully for what we were looking for. The only downside was that the sink had dark hair near the rim of the sink (perhaps from a man shaving) that the cleaners must not have been able to see. The staff were helpful in finding a restaurant. The icemaker on our floor did not work but the staff filled our cooler from the icemaker in the kitchen.	4.0
There are so many mixed reviews for this Inn. Perhaps we should post the room number when we write the reviews. I was in Room 102 with two beds. The sheets had old stains on them. There was a very musty odor to the room that was only made worse when the air conditioning was turned on. The door closed... More	1.0
The hotel is almost completely renovated. All rooms have bay view and no smoking. Room was comfortable with separate seating area and table/chairs. Like the idea of going green by requesting that visitors opt not to have sheets/towels changed everday. Will definitely return.	5.0
This property definitely needs renovation. Dirty floors, minimal cable TV, no amenities other than free WiFi (worked fine) and free parking. Everything has been used well (which is not a positive statement). Dirt in corners of room and windows.	2.0
My husband and I stay at this Hampton Inn at Easton, MD, and we were so impressed with the excellent customer service we received. It was a special occasion for us and the staff and the General Manager, Jeff Schneider made our stay there very special. Our rooms were very clean and comfortable and each morning the breakfast presentation was... More	5.0
We chose this hotel because of the location and we weren't disappointed. Right opposite the music museum, science museum and space needle. Happy Hour at the bar offered a good selection of local beers and wines. The rooms weren't huge but comfortable and clean. The breakfast was buffet style and a little bit busy with everybody having to convene in a small corridor area where the buffet is served but lots to choose from. Omelettes can be made to order. Convenient to walk the short mile to Pike Place and also to savour many of the great restaurants in the neighbourhood. One negative comment is that there are only 2 elevators for the entire hotel, so you could be waiting quite a while for the elevator to come to your floor if it was first thing in the morning and everybody was heading to breakfast. I have no hesitation in recommending this hotel to guests.Thanks so much for taking the time to leave this review! We are so pleased to hear that you got to experience the neighborhood attractions. We are totally biased, but we think it's pretty great as well! We feel privileged to have had you as our guest - we hope it won't be the last time. Safe travels to you wherever you go - thanks again!	4.0
The location was super confusing, don't attempt your GPS. I called ahead, and they gave me directions led me right to the hotel. The hotel itself was outdated and def could use some work. The room was fine, with the standard amenities that is offered bu Holiday Inn Express. The breakfast area was in the lobby, a crapped area, but... More	4.0
Bad: Queen beds would have been better than fulls. Good: Nice hotel in little Tokyo in downtown L.A. Great view from the top floor, nice clean hotel and room. Staff very nice.	5.0
Overall had a good and positive stay at the Hilton Garden Inn Downtown Atlanta. The staff generally was courteous and helpful. The hotel was within 15 minutes walking distances of where I had to go for an arbitration training course.	4.0
clean and comfortable,near dc,good price,good hotel,will come back	4.0
A very nice motel in the center of the city. As usual, the service was excellent. I reported a minor problem with the TV in the fitness center and it was promptly repaired the next morning. This motel has the best rate in Grand Island for business travel for government employees. Consider the Best Western any time you are staying... More	5.0
This is an authentic style motel with a fantastic restaurant. close to all the attractions. we had a room with balcony overlooking town, ( a must) . Good shopping close by and some great eating choices	5.0
I have to say this hotel more than fit the bill for my five night stay in Phoenix. The valets were always very helpful and prompt (one of them was a hoot). The front desk staff was very nice and helpful. Two of the ladies (one in the morning and one in the evening) always asked about my day and were impressed with everything I had been to see. My room was spacious and the bathroom was a bit strange in its layout (sink extends from outside into the shower area), but it grew on me. They gave me plenty of pillows and the bed was comfy My only issue is that the walls are a little thin (or it could have been the connecting doors), cause I could hear my neighbors very clearly a few times. The hotel is located right near US-10 and is in walking distance of the Phoenix Art Museum and the northern part of downtown. Sad to leave but overall a great stay.Hi jehenson81!Thank you for sharing your experience with us. I'll definitely share you accolades with the rest of the team. I know they'll be thrilled to hear your kind words. I'll also share your feedback about the rooms with connecting doors with our design team. Next time you book your reservation, please reach out to me at mrykalskyfoundrehotels.com and I'll make sure you are set-up in a room without a connecting room. We hope to see you again soon!Thanks!	5.0
